Datum,Uhrzeit,ADC,Rs_Ohm,PPM_CO2
2026-04-07,13:28:14,62,6200.0,539.91
2026-04-07,13:28:16,62,6200.0,539.91
2026-04-07,13:28:18,61,6308.2,514.65
2026-04-07,13:28:21,61,6308.2,514.65
2026-04-07,13:28:23,61,6308.2,514.65
2026-04-07,13:28:25,61,6308.2,514.65
2026-04-07,13:28:27,61,6308.2,514.65
2026-04-07,13:28:29,61,6308.2,514.65
2026-04-07,13:28:31,62,6200.0,539.91
2026-04-07,13:28:33,61,6308.2,514.65
2026-04-07,13:28:35,61,6308.2,514.65
2026-04-07,13:28:37,61,6308.2,514.65
2026-04-07,13:28:39,61,6308.2,514.65
2026-04-07,13:28:41,61,6308.2,514.65
2026-04-07,13:28:43,61,6308.2,514.65
2026-04-07,13:28:45,61,6308.2,514.65
2026-04-07,13:28:47,61,6308.2,514.65
2026-04-07,13:28:49,61,6308.2,514.65
2026-04-07,13:28:51,61,6308.2,514.65
2026-04-07,13:28:53,61,6308.2,514.65
2026-04-07,13:28:55,61,6308.2,514.65
2026-04-07,13:28:57,61,6308.2,514.65
2026-04-07,13:28:59,61,6308.2,514.65
2026-04-07,13:29:01,61,6308.2,514.65
2026-04-07,13:29:03,61,6308.2,514.65
2026-04-07,13:29:05,61,6308.2,514.65
2026-04-07,13:29:07,61,6308.2,514.65
2026-04-07,13:29:09,61,6308.2,514.65
2026-04-07,13:29:11,61,6308.2,514.65
2026-04-07,13:29:13,61,6308.2,514.65
2026-04-07,13:29:15,61,6308.2,514.65
2026-04-07,13:29:17,61,6308.2,514.65
2026-04-07,13:29:19,61,6308.2,514.65
2026-04-07,13:29:21,61,6308.2,514.65
2026-04-07,13:29:23,61,6308.2,514.65
2026-04-07,13:29:25,61,6308.2,514.65
2026-04-07,13:29:27,61,6308.2,514.65
2026-04-07,13:29:29,61,6308.2,514.65
2026-04-07,13:29:31,61,6308.2,514.65
2026-04-07,13:29:33,61,6308.2,514.65
2026-04-07,13:29:35,61,6308.2,514.65
2026-04-07,13:29:37,61,6308.2,514.65
2026-04-07,13:29:39,61,6308.2,514.65
2026-04-07,13:29:41,61,6308.2,514.65
2026-04-07,13:29:43,61,6308.2,514.65
2026-04-07,13:29:45,61,6308.2,514.65
2026-04-07,13:29:47,61,6308.2,514.65
2026-04-07,13:29:49,61,6308.2,514.65
2026-04-07,13:29:51,61,6308.2,514.65
2026-04-07,13:29:53,61,6308.2,514.65
2026-04-07,13:29:55,61,6308.2,514.65
2026-04-07,13:29:57,61,6308.2,514.65
2026-04-07,13:29:59,61,6308.2,514.65
2026-04-07,13:30:01,61,6308.2,514.65
2026-04-07,13:30:03,61,6308.2,514.65
2026-04-07,13:30:05,59,6535.6,466.58
2026-04-07,13:30:07,60,6420.0,490.22
2026-04-07,13:30:09,60,6420.0,490.22
2026-04-07,13:30:11,60,6420.0,490.22
2026-04-07,13:30:13,60,6420.0,490.22
2026-04-07,13:30:15,60,6420.0,490.22
2026-04-07,13:30:17,60,6420.0,490.22
2026-04-07,13:30:19,60,6420.0,490.22
2026-04-07,13:30:21,60,6420.0,490.22
2026-04-07,13:30:23,60,6420.0,490.22
2026-04-07,13:30:25,60,6420.0,490.22
2026-04-07,13:30:27,60,6420.0,490.22
2026-04-07,13:30:29,60,6420.0,490.22
2026-04-07,13:30:31,61,6308.2,514.65
2026-04-07,13:30:33,60,6420.0,490.22
2026-04-07,13:30:35,60,6420.0,490.22
2026-04-07,13:30:37,60,6420.0,490.22
2026-04-07,13:30:39,61,6308.2,514.65
2026-04-07,13:30:41,60,6420.0,490.22
2026-04-07,13:30:43,60,6420.0,490.22
2026-04-07,13:30:45,60,6420.0,490.22
2026-04-07,13:30:47,60,6420.0,490.22
2026-04-07,13:30:49,60,6420.0,490.22
2026-04-07,13:30:51,61,6308.2,514.65
2026-04-07,13:30:53,60,6420.0,490.22
2026-04-07,13:30:55,60,6420.0,490.22
2026-04-07,13:30:57,60,6420.0,490.22
2026-04-07,13:30:59,60,6420.0,490.22
2026-04-07,13:31:01,60,6420.0,490.22
2026-04-07,13:31:03,60,6420.0,490.22
2026-04-07,13:31:05,60,6420.0,490.22
2026-04-07,13:31:07,59,6535.6,466.58
2026-04-07,13:31:09,59,6535.6,466.58
2026-04-07,13:31:11,60,6420.0,490.22
2026-04-07,13:31:13,60,6420.0,490.22
2026-04-07,13:31:15,60,6420.0,490.22
2026-04-07,13:31:17,60,6420.0,490.22
2026-04-07,13:31:19,60,6420.0,490.22
2026-04-07,13:31:21,60,6420.0,490.22
2026-04-07,13:31:23,60,6420.0,490.22
2026-04-07,13:31:25,59,6535.6,466.58
2026-04-07,13:31:27,60,6420.0,490.22
2026-04-07,13:31:29,60,6420.0,490.22
2026-04-07,13:31:31,60,6420.0,490.22
2026-04-07,13:31:33,60,6420.0,490.22
2026-04-07,13:31:35,59,6535.6,466.58
2026-04-07,13:31:37,59,6535.6,466.58
2026-04-07,13:31:39,60,6420.0,490.22
2026-04-07,13:31:41,59,6535.6,466.58
2026-04-07,13:31:43,59,6535.6,466.58
2026-04-07,13:31:45,59,6535.6,466.58
2026-04-07,13:31:47,59,6535.6,466.58
2026-04-07,13:31:49,59,6535.6,466.58
2026-04-07,13:31:51,59,6535.6,466.58
2026-04-07,13:31:53,59,6535.6,466.58
2026-04-07,13:31:55,59,6535.6,466.58
2026-04-07,13:31:57,59,6535.6,466.58
2026-04-07,13:31:59,59,6535.6,466.58
2026-04-07,13:32:01,59,6535.6,466.58
2026-04-07,13:32:03,59,6535.6,466.58
2026-04-07,13:32:05,59,6535.6,466.58
2026-04-07,13:32:07,59,6535.6,466.58
2026-04-07,13:32:09,59,6535.6,466.58
2026-04-07,13:32:11,59,6535.6,466.58
2026-04-07,13:32:13,59,6535.6,466.58
2026-04-07,13:32:15,59,6535.6,466.58
2026-04-07,13:32:17,59,6535.6,466.58
2026-04-07,13:32:19,59,6535.6,466.58
2026-04-07,13:32:21,59,6535.6,466.58
2026-04-07,13:32:23,59,6535.6,466.58
2026-04-07,13:32:25,59,6535.6,466.58
2026-04-07,13:32:27,59,6535.6,466.58
2026-04-07,13:32:29,59,6535.6,466.58
2026-04-07,13:32:31,59,6535.6,466.58
2026-04-07,13:32:33,59,6535.6,466.58
2026-04-07,13:32:35,59,6535.6,466.58
2026-04-07,13:32:37,59,6535.6,466.58
2026-04-07,13:32:39,59,6535.6,466.58
2026-04-07,13:32:41,59,6535.6,466.58
2026-04-07,13:32:43,59,6535.6,466.58
2026-04-07,13:32:45,60,6420.0,490.22
2026-04-07,13:32:47,59,6535.6,466.58
2026-04-07,13:32:49,59,6535.6,466.58
2026-04-07,13:32:51,59,6535.6,466.58
2026-04-07,13:32:53,59,6535.6,466.58
2026-04-07,13:32:55,59,6535.6,466.58
2026-04-07,13:32:57,59,6535.6,466.58
2026-04-07,13:32:59,59,6535.6,466.58
2026-04-07,13:33:01,59,6535.6,466.58
2026-04-07,13:33:03,59,6535.6,466.58
2026-04-07,13:33:05,59,6535.6,466.58
2026-04-07,13:33:07,59,6535.6,466.58
2026-04-07,13:33:09,59,6535.6,466.58
2026-04-07,13:33:11,59,6535.6,466.58
2026-04-07,13:33:13,59,6535.6,466.58
2026-04-07,13:33:15,59,6535.6,466.58
2026-04-07,13:33:17,59,6535.6,466.58
2026-04-07,13:33:19,59,6535.6,466.58
2026-04-07,13:33:21,59,6535.6,466.58
2026-04-07,13:33:23,50,7784.0,287.55
2026-04-07,13:33:25,51,7623.5,304.62
2026-04-07,13:33:27,51,7623.5,304.62
2026-04-07,13:33:29,50,7784.0,287.55
2026-04-07,13:33:31,50,7784.0,287.55
2026-04-07,13:33:33,54,7177.8,359.93
2026-04-07,13:33:35,49,7951.0,271.13
2026-04-07,13:33:37,53,7320.8,340.8
2026-04-07,13:33:39,57,6778.9,421.66
2026-04-07,13:33:41,64,5993.8,592.93
2026-04-07,13:33:43,59,6535.6,466.58
2026-04-07,13:33:45,60,6420.0,490.22
2026-04-07,13:33:47,59,6535.6,466.58
2026-04-07,13:33:49,59,6535.6,466.58
2026-04-07,13:33:51,57,6778.9,421.66
2026-04-07,13:33:53,58,6655.2,443.73
2026-04-07,13:33:55,58,6655.2,443.73
2026-04-07,13:33:57,57,6778.9,421.66
2026-04-07,13:33:59,57,6778.9,421.66
2026-04-07,13:34:01,57,6778.9,421.66
2026-04-07,13:34:03,57,6778.9,421.66
2026-04-07,13:34:05,57,6778.9,421.66
2026-04-07,13:34:07,56,6907.1,400.34
2026-04-07,13:34:09,56,6907.1,400.34
2026-04-07,13:34:11,56,6907.1,400.34
2026-04-07,13:34:13,57,6778.9,421.66
2026-04-07,13:34:15,56,6907.1,400.34
2026-04-07,13:34:17,56,6907.1,400.34
2026-04-07,13:34:19,56,6907.1,400.34
2026-04-07,13:34:21,55,7040.0,379.77
2026-04-07,13:34:23,55,7040.0,379.77
2026-04-07,13:34:25,56,6907.1,400.34
2026-04-07,13:34:27,55,7040.0,379.77
2026-04-07,13:34:29,55,7040.0,379.77
2026-04-07,13:34:31,55,7040.0,379.77
2026-04-07,13:34:33,55,7040.0,379.77
2026-04-07,13:34:35,55,7040.0,379.77
2026-04-07,13:34:38,55,7040.0,379.77
2026-04-07,13:34:40,55,7040.0,379.77
2026-04-07,13:34:42,54,7177.8,359.93
2026-04-07,13:34:44,54,7177.8,359.93
2026-04-07,13:34:46,54,7177.8,359.93
2026-04-07,13:34:48,55,7040.0,379.77
2026-04-07,13:34:50,55,7040.0,379.77
2026-04-07,13:34:52,55,7040.0,379.77
2026-04-07,13:34:54,55,7040.0,379.77
2026-04-07,13:34:56,55,7040.0,379.77
2026-04-07,13:34:58,55,7040.0,379.77
2026-04-07,13:35:00,55,7040.0,379.77
2026-04-07,13:35:02,55,7040.0,379.77
2026-04-07,13:35:04,54,7177.8,359.93
2026-04-07,13:35:06,54,7177.8,359.93
2026-04-07,13:35:08,54,7177.8,359.93
2026-04-07,13:35:10,54,7177.8,359.93
2026-04-07,13:35:12,54,7177.8,359.93
2026-04-07,13:35:14,54,7177.8,359.93
2026-04-07,13:35:16,54,7177.8,359.93
2026-04-07,13:35:18,54,7177.8,359.93
2026-04-07,13:35:20,54,7177.8,359.93
2026-04-07,13:35:22,54,7177.8,359.93
2026-04-07,13:35:24,54,7177.8,359.93
2026-04-07,13:35:26,54,7177.8,359.93
2026-04-07,13:35:28,54,7177.8,359.93
2026-04-07,13:35:30,54,7177.8,359.93
2026-04-07,13:35:32,54,7177.8,359.93
2026-04-07,13:35:34,54,7177.8,359.93
2026-04-07,13:35:36,54,7177.8,359.93
2026-04-07,13:35:38,53,7320.8,340.8
2026-04-07,13:35:40,53,7320.8,340.8
2026-04-07,13:35:42,53,7320.8,340.8
2026-04-07,13:35:44,54,7177.8,359.93
2026-04-07,13:35:46,54,7177.8,359.93
2026-04-07,13:35:48,53,7320.8,340.8
2026-04-07,13:35:50,53,7320.8,340.8
2026-04-07,13:35:52,53,7320.8,340.8
2026-04-07,13:35:54,54,7177.8,359.93
2026-04-07,13:35:56,53,7320.8,340.8
2026-04-07,13:35:58,53,7320.8,340.8
2026-04-07,13:36:00,53,7320.8,340.8
2026-04-07,13:36:02,53,7320.8,340.8
2026-04-07,13:36:04,53,7320.8,340.8
2026-04-07,13:36:06,53,7320.8,340.8
2026-04-07,13:36:08,53,7320.8,340.8
2026-04-07,13:36:10,53,7320.8,340.8
2026-04-07,13:36:12,53,7320.8,340.8
2026-04-07,13:36:14,52,7469.2,322.37
2026-04-07,13:36:16,53,7320.8,340.8
2026-04-07,13:36:18,54,7177.8,359.93
2026-04-07,13:36:20,53,7320.8,340.8
2026-04-07,13:36:22,53,7320.8,340.8
2026-04-07,13:36:24,53,7320.8,340.8
2026-04-07,13:36:26,54,7177.8,359.93
2026-04-07,13:36:28,53,7320.8,340.8
2026-04-07,13:36:30,53,7320.8,340.8
2026-04-07,13:36:32,53,7320.8,340.8
2026-04-07,13:36:34,53,7320.8,340.8
2026-04-07,13:36:36,53,7320.8,340.8
2026-04-07,13:36:38,53,7320.8,340.8
2026-04-07,13:36:40,53,7320.8,340.8
2026-04-07,13:36:42,53,7320.8,340.8
2026-04-07,13:36:44,53,7320.8,340.8
2026-04-07,13:36:46,53,7320.8,340.8
2026-04-07,13:36:48,53,7320.8,340.8
2026-04-07,13:36:50,53,7320.8,340.8
2026-04-07,13:36:52,53,7320.8,340.8
2026-04-07,13:36:54,53,7320.8,340.8
2026-04-07,13:36:56,54,7177.8,359.93
2026-04-07,13:36:58,54,7177.8,359.93
2026-04-07,13:37:00,54,7177.8,359.93
2026-04-07,13:37:02,54,7177.8,359.93
2026-04-07,13:37:04,54,7177.8,359.93
2026-04-07,13:37:06,54,7177.8,359.93
2026-04-07,13:37:08,53,7320.8,340.8
2026-04-07,13:37:10,54,7177.8,359.93
2026-04-07,13:37:12,53,7320.8,340.8
2026-04-07,13:37:14,53,7320.8,340.8
2026-04-07,13:37:16,53,7320.8,340.8
2026-04-07,13:37:18,47,8306.4,240.21
2026-04-07,13:37:20,47,8306.4,240.21
2026-04-07,13:37:22,47,8306.4,240.21
2026-04-07,13:37:24,48,8125.0,255.36
2026-04-07,13:37:26,48,8125.0,255.36
2026-04-07,13:37:28,48,8125.0,255.36
2026-04-07,13:37:30,48,8125.0,255.36
2026-04-07,13:37:32,48,8125.0,255.36
2026-04-07,13:37:34,48,8125.0,255.36
2026-04-07,13:37:36,48,8125.0,255.36
2026-04-07,13:37:38,48,8125.0,255.36
2026-04-07,13:37:40,48,8125.0,255.36
2026-04-07,13:37:42,49,7951.0,271.13
2026-04-07,13:37:44,49,7951.0,271.13
2026-04-07,13:37:46,49,7951.0,271.13
2026-04-07,13:37:48,49,7951.0,271.13
2026-04-07,13:37:50,49,7951.0,271.13
2026-04-07,13:37:52,49,7951.0,271.13
2026-04-07,13:37:54,49,7951.0,271.13
2026-04-07,13:37:56,49,7951.0,271.13
2026-04-07,13:37:58,52,7469.2,322.37
2026-04-07,13:38:00,52,7469.2,322.37
2026-04-07,13:38:02,52,7469.2,322.37
2026-04-07,13:38:04,52,7469.2,322.37
2026-04-07,13:38:06,53,7320.8,340.8
2026-04-07,13:38:08,52,7469.2,322.37
2026-04-07,13:38:10,52,7469.2,322.37
2026-04-07,13:38:12,52,7469.2,322.37
2026-04-07,13:38:14,52,7469.2,322.37
2026-04-07,13:38:16,52,7469.2,322.37
2026-04-07,13:38:18,52,7469.2,322.37
2026-04-07,13:38:20,52,7469.2,322.37
2026-04-07,13:38:22,52,7469.2,322.37
2026-04-07,13:38:24,52,7469.2,322.37
2026-04-07,13:38:26,52,7469.2,322.37
2026-04-07,13:38:28,53,7320.8,340.8
2026-04-07,13:38:30,52,7469.2,322.37
2026-04-07,13:38:32,52,7469.2,322.37
2026-04-07,13:38:34,52,7469.2,322.37
2026-04-07,13:38:36,52,7469.2,322.37
2026-04-07,13:38:38,52,7469.2,322.37
2026-04-07,13:38:40,52,7469.2,322.37
2026-04-07,13:38:42,52,7469.2,322.37
2026-04-07,13:38:44,53,7320.8,340.8
2026-04-07,13:38:46,53,7320.8,340.8
2026-04-07,13:38:48,53,7320.8,340.8
2026-04-07,13:38:50,53,7320.8,340.8
2026-04-07,13:38:52,53,7320.8,340.8
2026-04-07,13:38:54,53,7320.8,340.8
2026-04-07,13:38:56,53,7320.8,340.8
2026-04-07,13:38:58,53,7320.8,340.8
2026-04-07,13:39:00,53,7320.8,340.8
2026-04-07,13:39:02,53,7320.8,340.8
2026-04-07,13:39:04,53,7320.8,340.8
2026-04-07,13:39:06,54,7177.8,359.93
2026-04-07,13:39:08,53,7320.8,340.8
2026-04-07,13:39:10,53,7320.8,340.8
2026-04-07,13:39:12,53,7320.8,340.8
2026-04-07,13:39:14,53,7320.8,340.8
2026-04-07,13:39:16,53,7320.8,340.8
2026-04-07,13:39:18,53,7320.8,340.8
2026-04-07,13:39:20,53,7320.8,340.8
2026-04-07,13:39:22,53,7320.8,340.8
2026-04-07,13:39:24,54,7177.8,359.93
2026-04-07,13:39:26,54,7177.8,359.93
2026-04-07,13:39:28,54,7177.8,359.93
2026-04-07,13:39:30,53,7320.8,340.8
2026-04-07,13:39:32,53,7320.8,340.8
2026-04-07,13:39:34,54,7177.8,359.93
2026-04-07,13:39:36,53,7320.8,340.8
2026-04-07,13:39:38,53,7320.8,340.8
2026-04-07,13:39:40,53,7320.8,340.8
2026-04-07,13:39:42,53,7320.8,340.8
2026-04-07,13:39:44,53,7320.8,340.8
2026-04-07,13:39:46,53,7320.8,340.8
2026-04-07,13:39:48,53,7320.8,340.8
2026-04-07,13:39:50,53,7320.8,340.8
2026-04-07,13:39:52,53,7320.8,340.8
2026-04-07,13:39:54,53,7320.8,340.8
2026-04-07,13:39:56,53,7320.8,340.8
2026-04-07,13:39:58,54,7177.8,359.93
2026-04-07,13:40:00,53,7320.8,340.8
2026-04-07,13:40:02,53,7320.8,340.8
2026-04-07,13:40:04,53,7320.8,340.8
2026-04-07,13:40:06,53,7320.8,340.8
2026-04-07,13:40:08,53,7320.8,340.8
2026-04-07,13:40:10,53,7320.8,340.8
2026-04-07,13:40:12,53,7320.8,340.8
2026-04-07,13:40:14,53,7320.8,340.8
2026-04-07,13:40:16,53,7320.8,340.8
2026-04-07,13:40:18,54,7177.8,359.93
2026-04-07,13:40:20,52,7469.2,322.37
2026-04-07,13:40:22,53,7320.8,340.8
2026-04-07,13:40:24,53,7320.8,340.8
2026-04-07,13:40:26,53,7320.8,340.8
2026-04-07,13:40:28,53,7320.8,340.8
2026-04-07,13:40:30,53,7320.8,340.8
2026-04-07,13:40:32,54,7177.8,359.93
2026-04-07,13:40:34,54,7177.8,359.93
2026-04-07,13:40:36,53,7320.8,340.8
2026-04-07,13:40:38,55,7040.0,379.77
2026-04-07,13:40:40,57,6778.9,421.66
2026-04-07,13:40:42,55,7040.0,379.77
2026-04-07,13:40:44,63,6095.2,566.0
2026-04-07,13:40:46,62,6200.0,539.91
2026-04-07,13:40:48,62,6200.0,539.91
2026-04-07,13:40:50,62,6200.0,539.91
2026-04-07,13:40:52,62,6200.0,539.91
2026-04-07,13:40:54,62,6200.0,539.91
2026-04-07,13:40:56,62,6200.0,539.91
2026-04-07,13:40:58,63,6095.2,566.0
2026-04-07,13:41:00,62,6200.0,539.91
2026-04-07,13:41:02,62,6200.0,539.91
2026-04-07,13:41:04,63,6095.2,566.0
2026-04-07,13:41:06,63,6095.2,566.0
2026-04-07,13:41:08,63,6095.2,566.0
2026-04-07,13:41:10,62,6200.0,539.91
2026-04-07,13:41:12,63,6095.2,566.0
2026-04-07,13:41:14,63,6095.2,566.0
2026-04-07,13:41:16,63,6095.2,566.0
2026-04-07,13:41:18,62,6200.0,539.91
2026-04-07,13:41:20,63,6095.2,566.0
2026-04-07,13:41:22,63,6095.2,566.0
2026-04-07,13:41:24,63,6095.2,566.0
2026-04-07,13:41:26,63,6095.2,566.0
2026-04-07,13:41:28,63,6095.2,566.0
2026-04-07,13:41:30,63,6095.2,566.0
2026-04-07,13:41:32,63,6095.2,566.0
2026-04-07,13:41:34,62,6200.0,539.91
2026-04-07,13:41:36,63,6095.2,566.0
2026-04-07,13:41:38,63,6095.2,566.0
2026-04-07,13:41:41,63,6095.2,566.0
2026-04-07,13:41:43,63,6095.2,566.0
2026-04-07,13:41:45,63,6095.2,566.0
2026-04-07,13:41:47,63,6095.2,566.0
2026-04-07,13:41:49,63,6095.2,566.0
2026-04-07,13:41:51,63,6095.2,566.0
2026-04-07,13:41:53,63,6095.2,566.0
2026-04-07,13:41:55,63,6095.2,566.0
2026-04-07,13:41:57,63,6095.2,566.0
2026-04-07,13:41:59,63,6095.2,566.0
2026-04-07,13:42:01,63,6095.2,566.0
2026-04-07,13:42:03,63,6095.2,566.0
2026-04-07,13:42:05,63,6095.2,566.0
2026-04-07,13:42:07,64,5993.8,592.93
2026-04-07,13:42:09,63,6095.2,566.0
2026-04-07,13:42:11,63,6095.2,566.0
2026-04-07,13:42:13,64,5993.8,592.93
2026-04-07,13:42:15,64,5993.8,592.93
2026-04-07,13:42:17,63,6095.2,566.0
2026-04-07,13:42:19,64,5993.8,592.93
2026-04-07,13:42:21,64,5993.8,592.93
2026-04-07,13:42:23,64,5993.8,592.93
2026-04-07,13:42:25,64,5993.8,592.93
2026-04-07,13:42:27,64,5993.8,592.93
2026-04-07,13:42:29,64,5993.8,592.93
2026-04-07,13:42:31,64,5993.8,592.93
2026-04-07,13:42:33,64,5993.8,592.93
2026-04-07,13:42:35,64,5993.8,592.93
2026-04-07,13:42:37,64,5993.8,592.93
2026-04-07,13:42:39,63,6095.2,566.0
2026-04-07,13:42:41,64,5993.8,592.93
2026-04-07,13:42:43,64,5993.8,592.93
2026-04-07,13:42:45,64,5993.8,592.93
2026-04-07,13:42:47,64,5993.8,592.93
2026-04-07,13:42:49,64,5993.8,592.93
2026-04-07,13:42:51,63,6095.2,566.0
2026-04-07,13:42:53,65,5895.4,620.73
2026-04-07,13:42:55,64,5993.8,592.93
2026-04-07,13:42:57,63,6095.2,566.0
2026-04-07,13:42:59,63,6095.2,566.0
2026-04-07,13:43:01,64,5993.8,592.93
2026-04-07,13:43:03,64,5993.8,592.93
2026-04-07,13:43:05,64,5993.8,592.93
2026-04-07,13:43:07,64,5993.8,592.93
2026-04-07,13:43:09,64,5993.8,592.93
2026-04-07,13:43:11,64,5993.8,592.93
2026-04-07,13:43:13,64,5993.8,592.93
2026-04-07,13:43:15,64,5993.8,592.93
2026-04-07,13:43:17,64,5993.8,592.93
2026-04-07,13:43:19,64,5993.8,592.93
2026-04-07,13:43:21,64,5993.8,592.93
2026-04-07,13:43:23,65,5895.4,620.73
2026-04-07,13:43:25,64,5993.8,592.93
2026-04-07,13:43:27,64,5993.8,592.93
2026-04-07,13:43:29,64,5993.8,592.93
2026-04-07,13:43:31,64,5993.8,592.93
2026-04-07,13:43:33,64,5993.8,592.93
2026-04-07,13:43:35,64,5993.8,592.93
2026-04-07,13:43:37,64,5993.8,592.93
2026-04-07,13:43:39,64,5993.8,592.93
2026-04-07,13:43:41,65,5895.4,620.73
2026-04-07,13:43:43,64,5993.8,592.93
2026-04-07,13:43:45,64,5993.8,592.93
2026-04-07,13:43:47,64,5993.8,592.93
2026-04-07,13:43:49,64,5993.8,592.93
2026-04-07,13:43:51,64,5993.8,592.93
2026-04-07,13:43:53,65,5895.4,620.73
2026-04-07,13:43:55,65,5895.4,620.73
2026-04-07,13:43:57,64,5993.8,592.93
2026-04-07,13:43:59,64,5993.8,592.93
2026-04-07,13:44:01,64,5993.8,592.93
2026-04-07,13:44:03,64,5993.8,592.93
2026-04-07,13:44:05,65,5895.4,620.73
2026-04-07,13:44:07,65,5895.4,620.73
2026-04-07,13:44:09,64,5993.8,592.93
2026-04-07,13:44:11,65,5895.4,620.73
2026-04-07,13:44:13,64,5993.8,592.93
2026-04-07,13:44:15,64,5993.8,592.93
2026-04-07,13:44:17,66,5800.0,649.41
2026-04-07,13:44:19,64,5993.8,592.93
2026-04-07,13:44:21,64,5993.8,592.93
2026-04-07,13:44:23,65,5895.4,620.73
2026-04-07,13:44:25,65,5895.4,620.73
2026-04-07,13:44:27,64,5993.8,592.93
2026-04-07,13:44:29,64,5993.8,592.93
2026-04-07,13:44:31,64,5993.8,592.93
2026-04-07,13:44:33,64,5993.8,592.93
2026-04-07,13:44:35,64,5993.8,592.93
2026-04-07,13:44:37,64,5993.8,592.93
2026-04-07,13:44:39,64,5993.8,592.93
2026-04-07,13:44:41,64,5993.8,592.93
2026-04-07,13:44:43,64,5993.8,592.93
2026-04-07,13:44:45,64,5993.8,592.93
2026-04-07,13:44:47,64,5993.8,592.93
2026-04-07,13:44:49,65,5895.4,620.73
2026-04-07,13:44:51,65,5895.4,620.73
2026-04-07,13:44:53,65,5895.4,620.73
2026-04-07,13:44:55,64,5993.8,592.93
2026-04-07,13:44:57,64,5993.8,592.93
2026-04-07,13:44:59,65,5895.4,620.73
2026-04-07,13:45:01,64,5993.8,592.93
2026-04-07,13:45:03,64,5993.8,592.93
2026-04-07,13:45:05,64,5993.8,592.93
2026-04-07,13:45:07,65,5895.4,620.73
2026-04-07,13:45:09,64,5993.8,592.93
2026-04-07,13:45:11,65,5895.4,620.73
2026-04-07,13:45:13,64,5993.8,592.93
2026-04-07,13:45:15,64,5993.8,592.93
2026-04-07,13:45:17,64,5993.8,592.93
2026-04-07,13:45:19,64,5993.8,592.93
2026-04-07,13:45:21,65,5895.4,620.73
2026-04-07,13:45:23,65,5895.4,620.73
2026-04-07,13:45:25,64,5993.8,592.93
2026-04-07,13:45:27,65,5895.4,620.73
2026-04-07,13:45:29,64,5993.8,592.93
2026-04-07,13:45:31,64,5993.8,592.93
2026-04-07,13:45:33,64,5993.8,592.93
2026-04-07,13:45:35,64,5993.8,592.93
2026-04-07,13:45:37,64,5993.8,592.93
2026-04-07,13:45:39,64,5993.8,592.93
2026-04-07,13:45:41,65,5895.4,620.73
2026-04-07,13:45:43,65,5895.4,620.73
2026-04-07,13:45:45,64,5993.8,592.93
2026-04-07,13:45:47,64,5993.8,592.93
2026-04-07,13:45:49,64,5993.8,592.93
2026-04-07,13:45:51,64,5993.8,592.93
2026-04-07,13:45:53,65,5895.4,620.73
2026-04-07,13:45:55,64,5993.8,592.93
2026-04-07,13:45:57,64,5993.8,592.93
2026-04-07,13:45:59,65,5895.4,620.73
2026-04-07,13:46:01,65,5895.4,620.73
2026-04-07,13:46:03,64,5993.8,592.93
2026-04-07,13:46:05,65,5895.4,620.73
2026-04-07,13:46:07,64,5993.8,592.93
2026-04-07,13:46:09,65,5895.4,620.73
2026-04-07,13:46:11,64,5993.8,592.93
2026-04-07,13:46:13,64,5993.8,592.93
2026-04-07,13:46:15,65,5895.4,620.73
2026-04-07,13:46:17,65,5895.4,620.73
2026-04-07,13:46:19,65,5895.4,620.73
2026-04-07,13:46:21,64,5993.8,592.93
2026-04-07,13:46:23,64,5993.8,592.93
2026-04-07,13:46:25,64,5993.8,592.93
2026-04-07,13:46:27,64,5993.8,592.93
2026-04-07,13:46:29,64,5993.8,592.93
2026-04-07,13:46:31,65,5895.4,620.73
2026-04-07,13:46:33,64,5993.8,592.93
2026-04-07,13:46:35,66,5800.0,649.41
2026-04-07,13:46:37,65,5895.4,620.73
2026-04-07,13:46:39,65,5895.4,620.73
2026-04-07,13:46:41,64,5993.8,592.93
2026-04-07,13:46:43,65,5895.4,620.73
2026-04-07,13:46:45,64,5993.8,592.93
2026-04-07,13:46:47,64,5993.8,592.93
2026-04-07,13:46:49,65,5895.4,620.73
2026-04-07,13:46:51,64,5993.8,592.93
2026-04-07,13:46:53,64,5993.8,592.93
2026-04-07,13:46:55,65,5895.4,620.73
2026-04-07,13:46:57,65,5895.4,620.73
2026-04-07,13:46:59,64,5993.8,592.93
2026-04-07,13:47:01,64,5993.8,592.93
2026-04-07,13:47:03,64,5993.8,592.93
2026-04-07,13:47:05,65,5895.4,620.73
2026-04-07,13:47:07,65,5895.4,620.73
2026-04-07,13:47:09,65,5895.4,620.73
2026-04-07,13:47:11,65,5895.4,620.73
2026-04-07,13:47:13,65,5895.4,620.73
2026-04-07,13:47:15,64,5993.8,592.93
2026-04-07,13:47:17,64,5993.8,592.93
2026-04-07,13:47:19,65,5895.4,620.73
2026-04-07,13:47:21,65,5895.4,620.73
2026-04-07,13:47:23,65,5895.4,620.73
2026-04-07,13:47:25,65,5895.4,620.73
2026-04-07,13:47:27,65,5895.4,620.73
2026-04-07,13:47:29,65,5895.4,620.73
2026-04-07,13:47:31,56,6907.1,400.34
2026-04-07,13:47:33,57,6778.9,421.66
2026-04-07,13:47:35,57,6778.9,421.66
2026-04-07,13:47:37,57,6778.9,421.66
